,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
12202,     365  33  2,Nepal,2016,province 7,34,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,5,male,not active in last 4 weeks - not postpartum abstinence,4,don't know,,,,,,,
12204,     365  44  2,Nepal,2016,province 7,45,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,2.0,4,6,male,active in last 4 weeks,4,,,,,,,,
12206,     365  50  2,Nepal,2016,province 7,48,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,1.0,3,3,male,active in last 4 weeks,3,don't know,,0,0,0,0,0,0
12207,     365  55  3,Nepal,2016,province 7,30,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,8,4,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
12209,     365  66  2,Nepal,2016,province 7,31,5,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,5,3,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
12211,     365  88  2,Nepal,2016,province 7,46,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,7,male,active in last 4 weeks,4,both want same,,,,,,,
12212,     365  94  3,Nepal,2016,province 7,28,11,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,10.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
12213,     365  99  2,Nepal,2016,province 7,36,0,1,rural,richer,3,alone only,does not own,1,0,currently working,1,cash only,less than him,9.0,5,5,male,active in last 4 weeks,3,,respondent and husband/partner,,,,,,
12214,     365 105  4,Nepal,2016,province 7,33,10,1,rural,middle,2,does not own,alone only,0,1,currently working,1,not paid,,11.0,6,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12215,     365 110  2,Nepal,2016,province 7,33,9,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,11.0,5,2,male,active in last 4 weeks,2,don't know,,,,,,,
12216,     365 116  3,Nepal,2016,province 7,24,11,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,4,1,female,active in last 4 weeks,2,husband wants more,respondent alone,1,1,0,0,1,2
12217,     365 121  1,Nepal,2016,province 7,35,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,7.0,4,3,female,active in last 4 weeks,3,,respondent alone,,,,,,
12218,     365 127  2,Nepal,2016,province 7,31,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,6,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12220,     365 138  3,Nepal,2016,province 7,33,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,7,8,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12221,     365 144  2,Nepal,2016,province 7,35,0,1,rural,middle,2,alone only,does not own,1,0,in the past year,0,cash only,less than him,4.0,4,3,male,active in last 4 weeks,3,,respondent alone,,,,,,
12222,     365 149  2,Nepal,2016,province 7,30,5,1,rural,richer,3,does not own,alone only,0,1,no,0,,,8.0,6,3,male,active in last 4 weeks,3,both want same,,0,1,0,0,1,1
12223,     365 160  2,Nepal,2016,province 7,40,6,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,3.0,3,2,male,active in last 4 weeks,3,,respondent and husband/partner,0,0,0,0,0,0
12224,     366   4  2,Nepal,2016,province 7,40,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,husband/partner doesn't bring in money,7.0,6,4,male,active in last 4 weeks,2,both want same,husband/partner alone,,,,,,
12225,     366   5  2,Nepal,2016,province 7,27,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,7.0,5,3,male,active in last 4 weeks,2,,husband/partner alone,1,1,1,0,1,2
12226,     366  11  2,Nepal,2016,province 7,26,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,7.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
12227,     366  13  2,Nepal,2016,province 7,27,6,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,in-kind only,,4.0,5,3,male,active in last 4 weeks,2,husband wants fewer,,0,0,0,0,0,0
12228,     366  15  2,Nepal,2016,province 7,27,11,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,11.0,5,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
12229,     366  17  2,Nepal,2016,province 7,23,11,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,cash and in-kind,less than him,11.0,8,2,male,active in last 4 weeks,2,both want same,husband/partner alone,0,0,0,0,0,0
12231,     366  19  2,Nepal,2016,province 7,25,5,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,4.0,4,2,male,active in last 4 weeks,2,don't know,,,,,,,
12232,     366  21  2,Nepal,2016,province 7,28,3,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,5.0,6,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12233,     366  27  2,Nepal,2016,province 7,34,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,5.0,5,5,male,active in last 4 weeks,2,both want same,,,,,,,
12234,     366  31  1,Nepal,2016,province 7,42,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,5.0,4,6,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
12236,     366  33  2,Nepal,2016,province 7,36,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,4,male,active in last 4 weeks,3,husband wants fewer,,0,0,0,0,0,0
12238,     366  34  2,Nepal,2016,province 7,28,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,in-kind only,,5.0,8,8,male,active in last 4 weeks,2,husband wants more,,,,,,,
12239,     366  38  3,Nepal,2016,province 7,27,11,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,10.0,7,4,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12240,     366  42  4,Nepal,2016,province 7,19,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,8,1,male,active in last 4 weeks,2,both want same,,,,,,,
12242,     366  44  2,Nepal,2016,province 7,32,1,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,6,4,male,active in last 4 weeks,4,husband wants fewer,,0,0,0,0,0,0
12243,     366  46  4,Nepal,2016,province 7,22,5,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,in-kind only,,7.0,6,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
12244,     366  48  1,Nepal,2016,province 7,45,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,5.0,5,5,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,husband/partner alone,,,,,,
12245,     366  48  3,Nepal,2016,province 7,20,5,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,7.0,5,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,0,0,0,0,0,0
12247,     367   6  2,Nepal,2016,province 7,49,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,in-kind only,,0.0,5,4,male,not active in last 4 weeks - not postpartum abstinence,4,,,,,,,,
12248,     367   6  3,Nepal,2016,province 7,33,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
12249,     367  13  2,Nepal,2016,province 7,45,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,8,8,male,active in last 4 weeks,2,don't know,,,,,,,
12250,     367  13  3,Nepal,2016,province 7,25,6,1,urban,poorest,0,does not own,does not own,0,0,no,0,,,10.0,8,2,male,not active in last 4 weeks - postpartum abstinence,2,husband wants more,,,,,,,
12253,     367  20  1,Nepal,2016,province 7,27,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,5.0,5,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
12254,     367  34  2,Nepal,2016,province 7,30,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,in-kind only,,7.0,6,2,male,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,,,,,,,
12255,     367  61  2,Nepal,2016,province 7,35,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,9.0,6,4,male,active in last 4 weeks,3,,,0,0,0,0,0,0
12257,     367  75  2,Nepal,2016,province 7,28,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,9.0,3,2,male,active in last 4 weeks,2,,,1,1,1,1,1,3
12258,     367  82  2,Nepal,2016,province 7,28,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,5,3,female,active in last 4 weeks,2,both want same,,,,,,,
12259,     367  88  2,Nepal,2016,province 7,38,0,1,urban,poorest,0,does not own,does not own,0,0,in the past year,0,in-kind only,,5.0,4,2,male,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
12261,     367  95  1,Nepal,2016,province 7,31,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
12262,     367 109  1,Nepal,2016,province 7,35,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,4,5,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent alone,,,,,,
12265,     367 136  1,Nepal,2016,province 7,31,0,1,urban,poorest,0,does not own,does not own,0,0,no,0,,,10.0,6,5,female,not active in last 4 weeks - postpartum abstinence,2,husband wants more,,,,,,,
12267,     367 143  3,Nepal,2016,province 7,20,9,1,urban,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,11.0,3,0,female,active in last 4 weeks,1,both want same,,,,,,,
12268,     367 150  3,Nepal,2016,province 7,19,10,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,5,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
12269,     367 191  2,Nepal,2016,province 7,32,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,in-kind only,,11.0,6,4,male,active in last 4 weeks,3,husband wants more,,,,,,,
12270,     367 198  1,Nepal,2016,province 7,35,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,in-kind only,,0.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
12271,     367 205  2,Nepal,2016,province 7,48,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,3,4,male,not active in last 4 weeks - not postpartum abstinence,2,don't know,husband/partner alone,,,,,,
12272,     367 206  1,Nepal,2016,province 7,26,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,9.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12273,     368   2  1,Nepal,2016,province 7,42,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,7.0,4,5,female,not active in last 4 weeks - not postpartum abstinence,3,don't know,,,,,,,
12275,     368   6  2,Nepal,2016,province 7,30,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,0.0,5,4,male,active in last 4 weeks,3,,respondent and husband/partner,,,,,,
12276,     368  22  2,Nepal,2016,province 7,23,0,1,rural,poorest,0,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,not paid,,3.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
12277,     368  26  1,Nepal,2016,province 7,47,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,10.0,3,4,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12279,     368  30  1,Nepal,2016,province 7,43,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,7,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,,,,,,,
12280,     368  34  2,Nepal,2016,province 7,40,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,7,8,male,active in last 4 weeks,3,,,0,0,0,0,0,0
12281,     368  38  2,Nepal,2016,province 7,31,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,2,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
12282,     368  42  2,Nepal,2016,province 7,35,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,don't know,6,4,male,active in last 4 weeks,3,,,0,0,0,0,0,0
12285,     368  54  2,Nepal,2016,province 7,33,0,1,rural,poorest,0,alone only,alone only,1,1,currently working,1,not paid,,8.0,6,5,male,active in last 4 weeks,3,husband wants fewer,,,,,,,
12286,     368  58  2,Nepal,2016,province 7,30,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
12287,     368  62  1,Nepal,2016,province 7,29,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,5,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,,,,,,
12288,     368  70  1,Nepal,2016,province 7,36,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,4,female,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,,,,,,,
12289,     368  75  1,Nepal,2016,province 7,40,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,4,4,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,0,0,0,0,0,0
12290,     368  79  4,Nepal,2016,province 7,22,8,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,8,1,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
12292,     368  83  2,Nepal,2016,province 7,37,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,8,5,male,active in last 4 weeks,2,,,0,0,0,0,0,0
12294,     368  87  2,Nepal,2016,province 7,44,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,4.0,8,8,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
12295,     368  87  4,Nepal,2016,province 7,19,3,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,9.0,8,0,male,active in last 4 weeks,2,don't know,,,,,,,
12297,     368  91  2,Nepal,2016,province 7,45,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,5.0,4,7,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
12300,     368  95  2,Nepal,2016,province 7,40,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,6,male,active in last 4 weeks,3,don't know,,,,,,,
12302,     368 103  2,Nepal,2016,province 7,31,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
12303,     368 107  2,Nepal,2016,province 7,39,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,7,6,male,active in last 4 weeks,4,don't know,,0,0,0,0,0,0
12308,     369   9  1,Nepal,2016,province 7,40,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,4,5,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
12311,     369  18  1,Nepal,2016,province 7,23,10,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,8.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12312,     369  28  4,Nepal,2016,province 7,39,4,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,2,male,active in last 4 weeks,1,husband wants fewer,,0,0,0,0,0,0
12313,     369  37  2,Nepal,2016,province 7,29,11,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,not paid,,11.0,4,3,male,not active in last 4 weeks - postpartum abstinence,2,husband wants fewer,,,,,,,
12314,     369  47  1,Nepal,2016,province 7,37,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,5,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
12316,     369  66  6,Nepal,2016,province 7,20,6,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,5.0,7,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12319,     369  85  5,Nepal,2016,province 7,17,7,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,4.0,6,1,female,active in last 4 weeks,2,husband wants more,,,,,,,
12320,     369  94  2,Nepal,2016,province 7,42,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
12321,     369  94  4,Nepal,2016,province 7,25,10,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,4.0,5,1,male,active in last 4 weeks,2,both want same,,,,,,,
12322,     369 104  1,Nepal,2016,province 7,43,0,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,0.0,3,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,1,1,1,1,1,3
12323,     369 113  1,Nepal,2016,province 7,25,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,2,1,female,active in last 4 weeks,2,both want same,,,,,,,
12324,     369 123  1,Nepal,2016,province 7,32,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,0.0,6,3,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,respondent alone,,,,,,
12325,     369 123  4,Nepal,2016,province 7,31,7,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,not paid,,9.0,6,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
12327,     369 132  2,Nepal,2016,province 7,48,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,3,male,active in last 4 weeks,2,,,,,,,,
12329,     369 142  4,Nepal,2016,province 7,31,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,5.0,8,2,male,active in last 4 weeks,2,both want same,,,,,,,
12330,     369 142  7,Nepal,2016,province 7,33,10,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,more than him,10.0,8,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,husband/partner alone,1,1,1,1,1,3
12331,     369 151  4,Nepal,2016,province 7,29,0,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,7.0,9,2,male,active in last 4 weeks,2,both want same,,,,,,,
12332,     369 151  8,Nepal,2016,province 7,25,6,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,6.0,9,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
12333,     369 161  6,Nepal,2016,province 7,32,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,11.0,8,2,female,active in last 4 weeks,1,,,1,1,0,0,1,2
12334,     369 170  2,Nepal,2016,province 7,39,6,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,3,male,active in last 4 weeks,3,both want same,,,,,,,
12336,     369 180  2,Nepal,2016,province 7,35,10,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,4,2,male,active in last 4 weeks,2,both want same,husband/partner alone,0,0,0,0,0,0
12337,     369 189  2,Nepal,2016,province 7,37,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,9.0,4,3,male,active in last 4 weeks,2,,,,,,,,
12339,     369 199  2,Nepal,2016,province 7,35,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,7.0,6,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12340,     369 199  4,Nepal,2016,province 7,33,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,7.0,6,2,male,active in last 4 weeks,2,,,,,,,,
12341,     369 208  2,Nepal,2016,province 7,45,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,6.0,4,3,male,active in last 4 weeks,3,,,,,,,,
12342,     369 218  3,Nepal,2016,province 7,28,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,7.0,9,2,female,active in last 4 weeks,1,,,,,,,,
12343,     369 218  8,Nepal,2016,province 7,26,11,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,cash only,less than him,11.0,9,1,female,active in last 4 weeks,1,both want same,respondent and husband/partner,1,1,0,0,1,2
12345,     369 246  1,Nepal,2016,province 7,26,6,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,6.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12346,     369 256  1,Nepal,2016,province 7,26,9,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,9.0,4,2,female,active in last 4 weeks,2,both want same,,0,1,0,0,1,1
12347,     369 265  1,Nepal,2016,province 7,25,3,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,6.0,8,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12348,     369 265  6,Nepal,2016,province 7,26,7,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,4.0,8,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
12350,     369 284  2,Nepal,2016,province 7,25,9,1,rural,richest,4,does not own,does not own,0,0,in the past year,0,not paid,,11.0,7,1,male,active in last 4 weeks,1,husband wants more,,,,,,,
12352,     370   5  1,Nepal,2016,province 7,44,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,0.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
12353,     370  13  3,Nepal,2016,province 7,17,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,1,male,active in last 4 weeks,1,both want same,,,,,,,
12355,     370  29  6,Nepal,2016,province 7,25,2,1,rural,middle,2,does not own,does not own,0,0,currently working,1,in-kind only,,10.0,10,2,male,active in last 4 weeks,2,both want same,,,,,,,
12356,     370  38  2,Nepal,2016,province 7,29,0,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,5.0,4,2,male,active in last 4 weeks,2,both want same,,1,1,1,0,1,2
12357,     370  46  2,Nepal,2016,province 7,45,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,6,male,active in last 4 weeks,2,,,,,,,,
12358,     370  54  2,Nepal,2016,province 7,44,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,8.0,6,5,male,active in last 4 weeks,2,,,,,,,,
12361,     370  70  3,Nepal,2016,province 7,20,10,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,8.0,5,0,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12363,     370  78  1,Nepal,2016,province 7,26,4,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,2,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
12364,     370  86  2,Nepal,2016,province 7,41,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,in-kind only,,3.0,4,4,male,active in last 4 weeks,2,husband wants more,,1,1,0,1,1,3
12365,     370  94  1,Nepal,2016,province 7,37,5,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,4,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
12366,     370 102  3,Nepal,2016,province 7,20,1,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,4,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,1,1,0,0,1,2
12367,     370 110  2,Nepal,2016,province 7,42,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,4,male,active in last 4 weeks,2,,,,,,,,
12368,     370 119  3,Nepal,2016,province 7,25,2,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,3,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
12369,     370 127  2,Nepal,2016,province 7,36,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
12370,     370 135  1,Nepal,2016,province 7,27,9,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,10.0,4,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
12371,     370 151  2,Nepal,2016,province 7,22,3,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,4,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
12372,     370 167  2,Nepal,2016,province 7,20,7,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,8.0,5,1,male,active in last 4 weeks,2,both want same,husband/partner alone,0,0,0,0,0,0
12373,     370 175  2,Nepal,2016,province 7,42,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,in-kind only,,0.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
12375,     370 183  1,Nepal,2016,province 7,37,0,1,rural,middle,2,does not own,alone only,0,1,currently working,1,not paid,,5.0,8,4,female,active in last 4 weeks,3,,,0,0,0,1,1,1
12376,     370 183  6,Nepal,2016,province 7,25,11,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,11.0,8,2,female,active in last 4 weeks,2,both want same,,,,,,,
12377,     370 191  1,Nepal,2016,province 7,29,0,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,0.0,5,4,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,,,,,,
12378,     370 200  2,Nepal,2016,province 7,31,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,3.0,5,4,male,active in last 4 weeks,2,both want same,,,,,,,
12381,     370 216  1,Nepal,2016,province 7,32,5,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,10.0,4,2,female,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
12382,     370 232  4,Nepal,2016,province 7,23,10,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,8.0,8,2,male,active in last 4 weeks,2,husband wants more,,1,1,1,1,1,3
12383,     370 240  4,Nepal,2016,province 7,29,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,11.0,7,2,male,active in last 4 weeks,2,both want same,,,,,,,
12385,     371   6  3,Nepal,2016,province 7,49,0,1,rural,richer,3,does not own,does not own,0,0,no,0,,,9.0,21,7,male,not active in last 4 weeks - not postpartum abstinence,4,,,,,,,,
12387,     371   6 12,Nepal,2016,province 7,49,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,9.0,21,5,male,active in last 4 weeks,2,both want same,,,,,,,
12389,     371   6 17,Nepal,2016,province 7,47,0,1,rural,richer,3,does not own,does not own,0,0,no,0,,,9.0,21,2,male,active in last 4 weeks,3,both want same,,,,,,,
12390,     371   6 18,Nepal,2016,province 7,19,11,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,21,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
