,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
5789,     199  19  5,Maldives,2016,south central,28,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,0,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,,,,,,
5790,     199  20  1,Maldives,2016,south central,47,4,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,6,3,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
5791,     199  20  5,Maldives,2016,south central,25,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,14.0,6,0,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,0,0,0,0,0,0
5792,     199  21  2,Maldives,2016,south central,41,14,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,5,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
5793,     199  21  4,Maldives,2016,south central,26,15,1,rural,poorest,0,jointly only,,1,1,currently working,1,cash only,more than him,10.0,7,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,1,0,0,1,1
5794,     199  22  4,Maldives,2016,south central,29,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,7,2,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5795,     199  22  5,Maldives,2016,south central,22,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,12.0,7,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
5796,     199  23  1,Maldives,2016,south central,40,7,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,more than him,7.0,2,1,female,active in last 4 weeks,1,both want same,respondent and husband/partner,0,0,0,0,0,0
5797,     199  24  2,Maldives,2016,south central,32,9,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,6.0,7,3,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,0,0,0,0,0,0
5799,     200   1  7,Maldives,2016,south central,24,10,1,rural,richer,3,alone only,,1,1,no,0,,,10.0,12,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5800,     200   1  8,Maldives,2016,south central,23,13,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,12,0,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5801,     200   2  2,Maldives,2016,south central,40,7,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,5.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5803,     200   4  6,Maldives,2016,south central,28,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,11,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5804,     200   5  4,Maldives,2016,south central,32,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,15,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
5805,     200   5  5,Maldives,2016,south central,28,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,7.0,15,3,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,0,0,0,0,0,0
5807,     200   5  9,Maldives,2016,south central,26,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,15,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
5808,     200   6  7,Maldives,2016,south central,30,12,1,rural,richer,3,alone only,,1,1,no,0,,,7.0,13,1,male,active in last 4 weeks,3,husband wants more,,,,,,,
5809,     200   6  8,Maldives,2016,south central,34,7,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,7.0,13,4,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
5810,     200  10  1,Maldives,2016,south central,42,7,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,7.0,7,1,female,active in last 4 weeks,4,don't know,respondent and husband/partner,0,1,0,0,1,1
5811,     200  10  4,Maldives,2016,south central,30,10,1,rural,middle,2,does not own,,0,1,no,0,,,6.0,7,0,female,active in last 4 weeks,2,don't know,,,,,,,
5812,     200  11  1,Maldives,2016,south central,27,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,5,1,female,active in last 4 weeks,3,both want same,,,,,,,
5814,     200  12  6,Maldives,2016,south central,31,10,1,rural,poorest,0,jointly only,,1,1,no,0,,,10.0,7,3,female,active in last 4 weeks,2,both want same,,1,1,1,0,1,2
5816,     200  17  2,Maldives,2016,south central,32,10,1,rural,poorer,1,does not own,,0,1,no,0,,,8.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,don't know,,0,0,0,0,0,0
5817,     200  18  2,Maldives,2016,south central,32,10,1,rural,poorer,1,does not own,,0,1,no,0,,,5.0,5,3,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5818,     200  19  5,Maldives,2016,south central,33,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,17,3,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,,0,1,1,0,1,1
5819,     200  19  6,Maldives,2016,south central,29,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,17,1,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5820,     200  19  7,Maldives,2016,south central,32,10,1,rural,middle,2,alone only,,1,1,no,0,,,7.0,17,2,female,active in last 4 weeks,2,both want same,,,,,,,
5821,     200  19  8,Maldives,2016,south central,30,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,17,2,female,active in last 4 weeks,3,both want same,,,,,,,
5822,     200  20  3,Maldives,2016,south central,33,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,11,2,male,active in last 4 weeks,3,husband wants fewer,,1,0,0,0,1,1
5823,     200  20  5,Maldives,2016,south central,31,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,11,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
5824,     200  21  2,Maldives,2016,south central,41,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,about the same,9.0,4,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5826,     200  24  4,Maldives,2016,south central,29,10,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,9,1,male,active in last 4 weeks,3,both want same,,,,,,,
5827,     200  24  6,Maldives,2016,south central,28,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,10.0,9,1,male,active in last 4 weeks,3,don't know,respondent alone,0,0,0,0,0,0
5829,     201   1  3,Maldives,2016,south central,28,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,4,1,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5830,     201   2  1,Maldives,2016,south central,45,7,1,rural,poorer,1,does not own,,0,1,no,0,,,don't know,5,5,female,not active in last 4 weeks - not postpartum abstinence,5,both want same,,0,0,0,0,0,0
5832,     201   4  2,Maldives,2016,south central,48,0,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,11,7,male,active in last 4 weeks,0,don't know,respondent and husband/partner,,,,,,
5834,     201   4  4,Maldives,2016,south central,31,10,1,rural,poorest,0,does not own,,0,1,in the past year,0,cash only,less than him,7.0,11,3,male,active in last 4 weeks,3,both want same,someone else,,,,,,
5836,     201   5  5,Maldives,2016,south central,36,7,1,rural,poorest,0,alone only,,1,1,no,0,,,7.0,5,2,female,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
5837,     201   6  1,Maldives,2016,south central,41,7,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,0.0,5,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5838,     201  10  2,Maldives,2016,south central,37,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,14,3,female,active in last 4 weeks,3,husband wants more,,,,,,,
5839,     201  10  4,Maldives,2016,south central,30,13,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,10.0,14,1,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5840,     201  12  4,Maldives,2016,south central,31,10,1,rural,poorer,1,does not own,,0,1,no,0,,,don't know,11,2,female,active in last 4 weeks,non-numeric response,don't know,,,,,,,
5842,     201  16  5,Maldives,2016,south central,22,10,1,rural,middle,2,does not own,,0,1,in the past year,0,cash only,about the same,10.0,7,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5843,     201  17  4,Maldives,2016,south central,33,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,8.0,13,2,female,active in last 4 weeks,5,both want same,respondent and husband/partner,0,0,0,0,0,0
5844,     201  17  8,Maldives,2016,south central,36,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,9.0,13,2,female,active in last 4 weeks,4,husband wants fewer,respondent alone,,,,,,
5845,     201  17 13,Maldives,2016,south central,30,7,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,13,1,female,active in last 4 weeks,2,both want same,,,,,,,
5846,     201  20  3,Maldives,2016,south central,24,10,1,rural,poorer,1,alone only,,1,1,no,0,,,don't know,9,1,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,,,,,,,
5849,     201  22  3,Maldives,2016,south central,32,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,6,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5850,     201  24  2,Maldives,2016,south central,35,10,1,rural,richer,3,does not own,,0,1,no,0,,,10.0,5,3,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5851,     201  25  2,Maldives,2016,south central,48,5,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,5.0,7,5,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
5852,     201  25  4,Maldives,2016,south central,28,10,1,rural,middle,2,does not own,,0,1,no,0,,,8.0,7,1,male,active in last 4 weeks,3,both want same,,,,,,,
5853,     201  26  1,Maldives,2016,south central,37,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,7.0,4,2,female,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
5855,     202   2  3,Maldives,2016,south central,36,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,6,3,male,active in last 4 weeks,6,,respondent alone,0,0,0,0,0,0
5856,     202   3  2,Maldives,2016,south central,41,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,3,3,male,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
5857,     202   5  3,Maldives,2016,south central,26,10,1,rural,poorest,0,does not own,,0,1,in the past year,0,cash only,less than him,9.0,5,1,male,active in last 4 weeks,2,don't know,respondent alone,1,1,0,0,1,2
5859,     202   6  4,Maldives,2016,south central,26,7,1,rural,poorer,1,alone only,,1,1,no,0,,,7.0,7,2,male,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
5860,     202   7  2,Maldives,2016,south central,42,2,1,rural,middle,2,does not own,,0,1,no,0,,,3.0,3,3,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,don't know,,0,0,0,0,0,0
5861,     202   8  4,Maldives,2016,south central,48,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,6,0,female,active in last 4 weeks,2,both want same,,,,,,,
5862,     202   8  5,Maldives,2016,south central,31,12,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,10.0,6,0,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,respondent and husband/partner,,,,,,
5863,     202   9  4,Maldives,2016,south central,23,10,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,7.0,6,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5864,     202  10  3,Maldives,2016,south central,23,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,8,1,female,active in last 4 weeks,4,don't know,respondent and husband/partner,,,,,,
5865,     202  10  5,Maldives,2016,south central,30,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,14.0,8,2,female,active in last 4 weeks,4,don't know,respondent alone,,,,,,
5866,     202  11  5,Maldives,2016,south central,38,6,1,rural,poorer,1,does not own,,0,1,no,0,,,9.0,12,5,male,active in last 4 weeks,4,husband wants more,,,,,,,
5869,     202  12  3,Maldives,2016,south central,28,13,1,rural,middle,2,does not own,,0,1,in the past year,0,cash only,less than him,10.0,8,2,male,active in last 4 weeks,3,husband wants fewer,respondent alone,,,,,,
5870,     202  14  4,Maldives,2016,south central,30,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,7,3,male,active in last 4 weeks,4,don't know,respondent alone,1,1,0,0,1,2
5871,     202  15  3,Maldives,2016,south central,29,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,6,1,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5873,     202  19  1,Maldives,2016,south central,47,3,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,less than him,3.0,5,5,female,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent and husband/partner,0,0,0,0,0,0
5874,     202  19  2,Maldives,2016,south central,28,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,8.0,5,2,female,active in last 4 weeks,4,both want same,respondent alone,,,,,,
5875,     202  20  1,Maldives,2016,south central,43,6,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,7,4,female,active in last 4 weeks,6,both want same,respondent and husband/partner,,,,,,
5876,     202  20  4,Maldives,2016,south central,24,10,1,rural,poorer,1,does not own,,0,1,no,0,,,14.0,7,1,female,active in last 4 weeks,6,both want same,,0,0,0,0,0,0
5878,     202  21  2,Maldives,2016,south central,28,17,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,more than him,14.0,3,1,male,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
5879,     202  22  2,Maldives,2016,south central,31,10,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,9,2,female,active in last 4 weeks,3,both want same,,,,,,,
5880,     202  22  3,Maldives,2016,south central,26,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,9,1,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5881,     202  23  1,Maldives,2016,south central,27,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,1,female,active in last 4 weeks,4,don't know,respondent alone,0,0,0,0,0,0
5882,     202  24  3,Maldives,2016,south central,25,10,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,7,1,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5883,     202  24  5,Maldives,2016,south central,25,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,7.0,7,0,male,active in last 4 weeks,1,both want same,respondent and husband/partner,,,,,,
5884,     202  25  2,Maldives,2016,south central,37,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,5,3,male,active in last 4 weeks,4,both want same,,,,,,,
5886,     203   3  2,Maldives,2016,south central,33,6,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,6,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5887,     203   5  2,Maldives,2016,south central,28,9,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,10.0,5,2,female,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
5888,     203   6  1,Maldives,2016,south central,45,6,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,7.0,4,4,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,,,,,,
5889,     203   7  2,Maldives,2016,south central,37,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,7,5,male,active in last 4 weeks,3,don't know,,0,0,0,0,0,0
5891,     203   8  4,Maldives,2016,south central,26,10,1,rural,poorer,1,does not own,,0,1,in the past year,0,cash only,less than him,10.0,10,2,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
5892,     203   8  7,Maldives,2016,south central,27,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,9.0,10,2,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,0,0,0,0,0,0
5893,     203   9  4,Maldives,2016,south central,24,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,10.0,9,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5894,     203  11  4,Maldives,2016,south central,32,9,1,rural,middle,2,does not own,,0,1,currently working,1,cash and in-kind,about the same,9.0,12,1,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent alone,1,0,0,0,1,1
5895,     203  11  5,Maldives,2016,south central,45,14,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,husband/partner doesn't bring in money,7.0,12,4,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,don't know,respondent and husband/partner,,,,,,
5896,     203  11  8,Maldives,2016,south central,23,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,12,1,male,not active in last 4 weeks - not postpartum abstinence,2,don't know,,,,,,,
5898,     203  12  2,Maldives,2016,south central,35,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,don't know,respondent alone,1,0,0,0,1,1
5900,     203  13  2,Maldives,2016,south central,25,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,5.0,5,0,male,active in last 4 weeks,2,don't know,respondent and husband/partner,0,0,0,0,0,0
5902,     203  15  4,Maldives,2016,south central,31,8,1,rural,poorer,1,does not own,,0,1,currently working,1,in-kind only,,10.0,5,1,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5903,     203  17  3,Maldives,2016,south central,35,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,6,1,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5904,     203  20  2,Maldives,2016,south central,44,0,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,3,3,male,active in last 4 weeks,non-numeric response,both want same,respondent and husband/partner,0,0,0,0,0,0
5906,     203  21  3,Maldives,2016,south central,39,7,1,rural,poorest,0,does not own,,0,1,in the past year,0,not paid,,5.0,8,2,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
5908,     203  22  3,Maldives,2016,south central,28,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,9.0,8,2,male,active in last 4 weeks,non-numeric response,don't know,respondent and husband/partner,0,0,0,0,0,0
5909,     203  24  4,Maldives,2016,south central,29,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,5,0,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,0,0,0,0,0,0
5910,     203  25  4,Maldives,2016,south central,33,6,1,rural,poorer,1,does not own,,0,1,no,0,,,9.0,7,2,male,not active in last 4 weeks - postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
5911,     204   2  1,Maldives,2016,south central,43,14,1,rural,poorer,1,does not own,,0,1,"have a job, but on leave last 7 days",1,cash only,more than him,9.0,5,3,female,not active in last 4 weeks - not postpartum abstinence,1,husband wants more,respondent alone,0,0,0,0,0,0
5912,     204   3  3,Maldives,2016,south central,24,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,7,2,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
5913,     204   4  1,Maldives,2016,south central,45,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,about the same,7.0,6,6,female,not active in last 4 weeks - not postpartum abstinence,non-numeric response,,respondent and husband/partner,0,0,0,0,0,0
5915,     204   5  2,Maldives,2016,south central,33,14,1,rural,richer,3,jointly only,,1,1,in the past year,0,cash only,less than him,10.0,6,3,male,not active in last 4 weeks - postpartum abstinence,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5916,     204   9  1,Maldives,2016,south central,39,8,1,rural,poorer,1,does not own,,0,1,no,0,,,don't know,4,2,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,,0,0,0,0,0,0
5917,     204  10  5,Maldives,2016,south central,32,14,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,8.0,7,2,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5918,     204  12  4,Maldives,2016,south central,28,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,8,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
5919,     204  12  8,Maldives,2016,south central,26,14,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,13.0,8,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5920,     204  13  4,Maldives,2016,south central,34,7,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,12,2,male,active in last 4 weeks,2,both want same,,,,,,,
5921,     204  13  6,Maldives,2016,south central,36,9,1,rural,poorest,0,does not own,,0,1,no,0,,,6.0,12,2,male,active in last 4 weeks,2,both want same,,,,,,,
5922,     204  14  2,Maldives,2016,south central,40,9,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,6,6,male,active in last 4 weeks,8,both want same,,0,0,0,0,0,0
5924,     204  16  2,Maldives,2016,south central,29,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,10.0,2,0,male,active in last 4 weeks,2,don't know,husband/partner alone,0,0,0,0,0,0
5925,     204  19  2,Maldives,2016,south central,41,9,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,4,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5926,     204  20  4,Maldives,2016,south central,35,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,about the same,10.0,5,1,female,active in last 4 weeks,3,don't know,respondent and husband/partner,0,0,0,0,0,0
5927,     204  21  2,Maldives,2016,south central,43,7,1,rural,poorest,0,both alone and jointly,,1,1,currently working,1,cash only,less than him,0.0,7,5,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5928,     204  21  3,Maldives,2016,south central,24,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent and husband/partner,0,0,0,0,0,0
5929,     204  23  1,Maldives,2016,south central,35,8,1,rural,poorer,1,does not own,,0,1,in the past year,0,cash only,less than him,7.0,5,4,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,respondent and husband/partner,1,0,0,0,1,1
5930,     204  24  1,Maldives,2016,south central,48,9,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,less than him,don't know,7,6,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5931,     204  24  4,Maldives,2016,south central,23,10,1,rural,poorest,0,jointly only,,1,1,no,0,,,10.0,7,0,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,,,,,,,
5933,     205   1  8,Maldives,2016,south central,22,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,8,0,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,don't know,,0,0,0,0,0,0
5934,     205   2  2,Maldives,2016,south central,40,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,10,8,male,active in last 4 weeks,4,don't know,respondent alone,,,,,,
5939,     205   3  2,Maldives,2016,south central,42,7,1,rural,middle,2,alone only,,1,1,no,0,,,14.0,5,4,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5940,     205   4  3,Maldives,2016,south central,35,10,1,rural,middle,2,both alone and jointly,,1,1,currently working,1,cash only,more than him,7.0,11,2,female,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
5941,     205   4  7,Maldives,2016,south central,26,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,11,2,female,active in last 4 weeks,3,both want same,,,,,,,
5942,     205   5  2,Maldives,2016,south central,41,13,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,more than him,14.0,5,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5943,     205   7  2,Maldives,2016,south central,36,7,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,5,4,male,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
5944,     205   8  2,Maldives,2016,south central,34,7,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,6,4,male,active in last 4 weeks,non-numeric response,husband wants fewer,,,,,,,
5946,     205  10  2,Maldives,2016,south central,33,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,6,3,male,active in last 4 weeks,5,don't know,,0,0,0,0,0,0
5947,     205  11  3,Maldives,2016,south central,29,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,12,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,1,1,0,0,1,2
5948,     205  11  6,Maldives,2016,south central,21,9,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,12,2,male,active in last 4 weeks,3,husband wants more,,,,,,,
5950,     205  12  2,Maldives,2016,south central,41,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,don't know,2,0,male,active in last 4 weeks,5,both want same,respondent and husband/partner,0,0,0,0,0,0
5951,     205  13  3,Maldives,2016,south central,19,8,1,rural,poorer,1,does not own,,0,1,in the past year,0,cash only,less than him,9.0,5,0,female,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
5952,     205  13  5,Maldives,2016,south central,25,10,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,5,0,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5953,     205  15  2,Maldives,2016,south central,43,0,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,don't know,4,4,male,active in last 4 weeks,4,husband wants more,respondent alone,0,0,0,0,0,0
5954,     205  16  2,Maldives,2016,south central,40,7,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,5,3,male,active in last 4 weeks,4,husband wants fewer,,,,,,,
5956,     205  18  2,Maldives,2016,south central,40,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,don't know,2,0,male,active in last 4 weeks,non-numeric response,don't know,respondent alone,,,,,,
5957,     205  19  2,Maldives,2016,south central,34,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,5,3,male,active in last 4 weeks,4,both want same,husband/partner alone,0,0,0,0,0,0
5958,     205  20  2,Maldives,2016,south central,38,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,7.0,5,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5959,     205  22  1,Maldives,2016,south central,37,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,4,3,female,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5960,     205  24  2,Maldives,2016,south central,36,7,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,7.0,4,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5961,     206   2  2,Maldives,2016,south central,46,5,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,8,4,male,active in last 4 weeks,non-numeric response,,,0,0,0,0,0,0
