,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
16879,       589 8 13,Cambodia,2014,mondol kiri & rattanak kiri,32,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,15,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16881,       589 9  2,Cambodia,2014,mondol kiri & rattanak kiri,30,0,1,urban,poorer,1,jointly only,jointly only,1,1,no,0,,,0.0,6,4,male,active in last 4 weeks,4,both want same,,,,,,,
16882,       58911  2,Cambodia,2014,mondol kiri & rattanak kiri,45,0,1,urban,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,about the same,6.0,9,9,male,active in last 4 weeks,8,don't know,respondent and husband/partner,,,,,,
16883,       58911  4,Cambodia,2014,mondol kiri & rattanak kiri,20,0,1,urban,poorest,0,does not own,does not own,0,0,no,0,,,4.0,9,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
16885,       58913  3,Cambodia,2014,mondol kiri & rattanak kiri,26,6,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,3.0,13,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
16888,       58914  2,Cambodia,2014,mondol kiri & rattanak kiri,39,5,1,urban,richer,3,jointly only,jointly only,1,1,no,0,,,10.0,7,5,male,active in last 4 weeks,4,both want same,,,,,,,
16891,       58917  2,Cambodia,2014,mondol kiri & rattanak kiri,19,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,6,1,male,active in last 4 weeks,2,husband wants more,respondent and husband/partner,,,,,,
16892,       58917  4,Cambodia,2014,mondol kiri & rattanak kiri,48,0,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,2.0,6,7,male,active in last 4 weeks,4,don't know,,,,,,,
16893,       58918  2,Cambodia,2014,mondol kiri & rattanak kiri,35,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,5,3,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
16894,       58919  2,Cambodia,2014,mondol kiri & rattanak kiri,28,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,more than him,9.0,4,2,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,0,0,0,0,0,0
16895,       58920  1,Cambodia,2014,mondol kiri & rattanak kiri,27,10,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,3,1,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
16896,       58922  1,Cambodia,2014,mondol kiri & rattanak kiri,36,8,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,4,2,female,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
16898,       58923  2,Cambodia,2014,mondol kiri & rattanak kiri,41,9,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,4,3,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
16900,       58924  3,Cambodia,2014,mondol kiri & rattanak kiri,44,10,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,9.0,5,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
16901,       590 1  2,Cambodia,2014,mondol kiri & rattanak kiri,34,2,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,6,5,male,active in last 4 weeks,5,both want same,respondent and husband/partner,0,0,0,0,0,0
16902,       590 2  2,Cambodia,2014,mondol kiri & rattanak kiri,31,8,1,rural,middle,2,jointly only,jointly only,1,1,no,0,,,8.0,3,1,male,active in last 4 weeks,2,both want same,,,,,,,
16903,       590 3  2,Cambodia,2014,mondol kiri & rattanak kiri,26,2,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,4.0,3,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16904,       590 4  2,Cambodia,2014,mondol kiri & rattanak kiri,29,1,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,4,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
16905,       590 5  2,Cambodia,2014,mondol kiri & rattanak kiri,26,3,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,3,3,male,active in last 4 weeks,don't know,don't know,respondent and husband/partner,,,,,,
16906,       590 6  2,Cambodia,2014,mondol kiri & rattanak kiri,20,4,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,3.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
16907,       590 7  2,Cambodia,2014,mondol kiri & rattanak kiri,25,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,12.0,4,2,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,0,0,0,0,0,0
16908,       590 8  2,Cambodia,2014,mondol kiri & rattanak kiri,43,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,0.0,8,8,male,not active in last 4 weeks - not postpartum abstinence,8,both want same,respondent and husband/partner,,,,,,
16909,       590 9  3,Cambodia,2014,mondol kiri & rattanak kiri,34,2,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,about the same,3.0,6,2,male,active in last 4 weeks,3,both want same,husband/partner alone,,,,,,
16910,       59011  2,Cambodia,2014,mondol kiri & rattanak kiri,31,2,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,0.0,6,5,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
16911,       59012  2,Cambodia,2014,mondol kiri & rattanak kiri,17,4,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,4.0,8,1,male,active in last 4 weeks,4,don't know,,,,,,,
16912,       59012  4,Cambodia,2014,mondol kiri & rattanak kiri,39,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,about the same,1.0,8,8,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16913,       59013  2,Cambodia,2014,mondol kiri & rattanak kiri,23,4,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,about the same,6.0,3,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
16915,       59015  4,Cambodia,2014,mondol kiri & rattanak kiri,29,3,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,3.0,14,3,male,active in last 4 weeks,6,don't know,respondent and husband/partner,,,,,,
16916,       59015  5,Cambodia,2014,mondol kiri & rattanak kiri,24,4,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,14,2,male,active in last 4 weeks,5,don't know,respondent and husband/partner,,,,,,
16917,       59016  2,Cambodia,2014,mondol kiri & rattanak kiri,21,11,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,17.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
16918,       59019  2,Cambodia,2014,mondol kiri & rattanak kiri,25,3,1,rural,richer,3,does not own,does not own,0,0,no,0,,,7.0,8,2,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
16919,       59019  7,Cambodia,2014,mondol kiri & rattanak kiri,19,6,1,rural,richer,3,does not own,does not own,0,0,no,0,,,9.0,8,1,female,active in last 4 weeks,2,both want same,,,,,,,
16920,       59020  2,Cambodia,2014,mondol kiri & rattanak kiri,25,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,5,2,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
16921,       59021  2,Cambodia,2014,mondol kiri & rattanak kiri,22,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,0.0,11,3,male,active in last 4 weeks,4,don't know,respondent and husband/partner,,,,,,
16922,       59021  6,Cambodia,2014,mondol kiri & rattanak kiri,43,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,11,8,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
16924,       59023  2,Cambodia,2014,mondol kiri & rattanak kiri,22,2,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,1.0,11,2,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
16925,       59023  7,Cambodia,2014,mondol kiri & rattanak kiri,28,1,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,about the same,1.0,11,2,male,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
16927,       59024  2,Cambodia,2014,mondol kiri & rattanak kiri,41,3,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,8,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16929,       59025  1,Cambodia,2014,mondol kiri & rattanak kiri,24,6,1,rural,middle,2,both alone and jointly,does not own,1,0,currently working,1,cash only,less than him,8.0,4,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,1,1,0,0,1,2
16930,       59026  2,Cambodia,2014,mondol kiri & rattanak kiri,16,9,1,rural,richer,3,does not own,does not own,0,0,no,0,,,10.0,6,0,male,active in last 4 weeks,2,both want same,,,,,,,
16931,       59027  2,Cambodia,2014,mondol kiri & rattanak kiri,34,7,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,3.0,5,3,male,active in last 4 weeks,3,,respondent and husband/partner,,,,,,
16932,       59028  2,Cambodia,2014,mondol kiri & rattanak kiri,35,0,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,2.0,5,3,male,active in last 4 weeks,2,don't know,respondent and husband/partner,0,0,0,0,0,0
16933,       591 1  2,Cambodia,2014,mondol kiri & rattanak kiri,39,8,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,4,2,male,active in last 4 weeks,2,both want same,husband/partner alone,1,1,1,0,1,2
16934,       591 2  1,Cambodia,2014,mondol kiri & rattanak kiri,29,4,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,cash only,less than him,12.0,4,0,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
16935,       591 3  2,Cambodia,2014,mondol kiri & rattanak kiri,44,0,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,more than him,4.0,3,3,male,active in last 4 weeks,5,both want same,respondent alone,,,,,,
16936,       591 4  2,Cambodia,2014,mondol kiri & rattanak kiri,30,9,1,rural,middle,2,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,5.0,5,3,male,active in last 4 weeks,5,both want same,respondent alone,1,1,0,0,1,2
16937,       591 6  2,Cambodia,2014,mondol kiri & rattanak kiri,40,0,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,more than him,9.0,4,4,male,active in last 4 weeks,5,both want same,respondent alone,,,,,,
16938,       591 7  2,Cambodia,2014,mondol kiri & rattanak kiri,43,6,1,rural,middle,2,alone only,jointly only,1,1,currently working,1,cash and in-kind,less than him,11.0,4,2,male,active in last 4 weeks,5,husband wants fewer,respondent and husband/partner,,,,,,
16942,       591 9  2,Cambodia,2014,mondol kiri & rattanak kiri,25,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,6.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
16944,       59113  2,Cambodia,2014,mondol kiri & rattanak kiri,33,2,1,rural,poorest,0,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,3.0,8,4,male,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
16945,       59114  3,Cambodia,2014,mondol kiri & rattanak kiri,29,1,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,7,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
16946,       59114  4,Cambodia,2014,mondol kiri & rattanak kiri,27,2,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,3.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,,,,,,
16947,       59115  2,Cambodia,2014,mondol kiri & rattanak kiri,43,2,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,2.0,8,9,male,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent alone,,,,,,
16948,       59116  2,Cambodia,2014,mondol kiri & rattanak kiri,31,1,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,4.0,7,5,female,active in last 4 weeks,non-numeric response,husband wants fewer,respondent and husband/partner,1,0,0,1,1,2
16949,       59117  2,Cambodia,2014,mondol kiri & rattanak kiri,29,2,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,4,1,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
16951,       59118  2,Cambodia,2014,mondol kiri & rattanak kiri,17,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,1.0,5,0,female,active in last 4 weeks,4,both want same,respondent alone,,,,,,
16952,       59120  1,Cambodia,2014,mondol kiri & rattanak kiri,42,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,about the same,3.0,6,1,female,active in last 4 weeks,4,don't know,husband/partner alone,,,,,,
16955,       59121  2,Cambodia,2014,mondol kiri & rattanak kiri,37,8,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,5,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16956,       59122  2,Cambodia,2014,mondol kiri & rattanak kiri,46,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,0.0,7,7,male,active in last 4 weeks,7,both want same,husband/partner alone,,,,,,
16957,       59123  1,Cambodia,2014,mondol kiri & rattanak kiri,38,0,1,rural,poorest,0,alone only,alone only,1,1,currently working,1,cash only,more than him,0.0,9,8,female,active in last 4 weeks,9,don't know,respondent alone,,,,,,
16959,       59125  2,Cambodia,2014,mondol kiri & rattanak kiri,19,0,1,rural,poorest,0,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,less than him,0.0,7,0,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
16960,       59125  4,Cambodia,2014,mondol kiri & rattanak kiri,45,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,0.0,7,7,male,active in last 4 weeks,7,both want same,respondent and husband/partner,,,,,,
16961,       59126  2,Cambodia,2014,mondol kiri & rattanak kiri,49,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,9,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16962,       59126  7,Cambodia,2014,mondol kiri & rattanak kiri,28,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,1.0,9,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16963,       59127  2,Cambodia,2014,mondol kiri & rattanak kiri,44,3,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,12.0,4,4,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,husband/partner alone,,,,,,
16965,       59128  2,Cambodia,2014,mondol kiri & rattanak kiri,24,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,about the same,1.0,5,3,male,active in last 4 weeks,5,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
16966,       592 1  2,Cambodia,2014,mondol kiri & rattanak kiri,40,4,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,4.0,5,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
16969,       592 3  2,Cambodia,2014,mondol kiri & rattanak kiri,27,6,1,urban,richest,4,does not own,does not own,0,0,no,0,,,9.0,5,2,male,active in last 4 weeks,5,both want same,,,,,,,
16971,       592 5  1,Cambodia,2014,mondol kiri & rattanak kiri,28,5,1,urban,richest,4,does not own,does not own,0,0,no,0,,,12.0,2,1,female,active in last 4 weeks,3,husband wants fewer,,,,,,,
16972,       592 6  1,Cambodia,2014,mondol kiri & rattanak kiri,34,5,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,8.0,6,4,female,active in last 4 weeks,4,both want same,,,,,,,
16975,       592 8  2,Cambodia,2014,mondol kiri & rattanak kiri,30,5,1,urban,richest,4,does not own,does not own,0,0,no,0,,,12.0,5,4,male,active in last 4 weeks,4,husband wants more,,,,,,,
16976,       592 8  5,Cambodia,2014,mondol kiri & rattanak kiri,21,3,1,urban,richest,4,does not own,does not own,0,0,no,0,,,17.0,5,0,male,active in last 4 weeks,2,husband wants more,,,,,,,
16977,       592 9  2,Cambodia,2014,mondol kiri & rattanak kiri,29,5,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,more than him,12.0,5,1,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
16978,       59210  2,Cambodia,2014,mondol kiri & rattanak kiri,21,7,1,urban,richest,4,does not own,both alone and jointly,0,1,currently working,1,cash only,less than him,0.0,4,1,male,active in last 4 weeks,2,husband wants more,respondent alone,0,0,0,0,0,0
16979,       59211  1,Cambodia,2014,mondol kiri & rattanak kiri,32,5,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,4,2,female,active in last 4 weeks,4,both want same,,,,,,,
16980,       59212  2,Cambodia,2014,mondol kiri & rattanak kiri,21,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
16981,       59213  1,Cambodia,2014,mondol kiri & rattanak kiri,36,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,4,3,female,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
16982,       59214  1,Cambodia,2014,mondol kiri & rattanak kiri,36,5,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,4,3,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
16983,       59215  2,Cambodia,2014,mondol kiri & rattanak kiri,38,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,1.0,5,4,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
16985,       59216  1,Cambodia,2014,mondol kiri & rattanak kiri,30,4,1,urban,richest,4,alone only,does not own,1,0,currently working,1,cash only,less than him,9.0,5,3,female,active in last 4 weeks,4,husband wants more,husband/partner alone,0,0,0,0,0,0
16987,       59218  2,Cambodia,2014,mondol kiri & rattanak kiri,33,4,1,urban,richer,3,jointly only,jointly only,1,1,no,0,,,6.0,5,3,male,active in last 4 weeks,3,both want same,,,,,,,
16988,       59219  2,Cambodia,2014,mondol kiri & rattanak kiri,38,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,3.0,5,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
16991,       59220  2,Cambodia,2014,mondol kiri & rattanak kiri,48,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,5.0,5,5,male,active in last 4 weeks,4,don't know,respondent and husband/partner,,,,,,
16994,       59221  2,Cambodia,2014,mondol kiri & rattanak kiri,25,4,1,urban,richer,3,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,about the same,8.0,6,2,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
16995,       59222  1,Cambodia,2014,mondol kiri & rattanak kiri,30,0,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,2.0,5,3,female,active in last 4 weeks,3,don't know,respondent and husband/partner,0,0,0,0,0,0
16996,       59223  2,Cambodia,2014,mondol kiri & rattanak kiri,39,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,7,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
16998,       59224  3,Cambodia,2014,mondol kiri & rattanak kiri,27,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,6,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
16999,       593 1  2,Cambodia,2014,mondol kiri & rattanak kiri,33,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,14.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
17000,       593 2  2,Cambodia,2014,mondol kiri & rattanak kiri,38,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,4,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17001,       593 3  2,Cambodia,2014,mondol kiri & rattanak kiri,27,8,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,6.0,4,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
17002,       593 4  2,Cambodia,2014,mondol kiri & rattanak kiri,28,9,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,5,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
17003,       593 5  2,Cambodia,2014,mondol kiri & rattanak kiri,27,9,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,5,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17004,       593 7  2,Cambodia,2014,mondol kiri & rattanak kiri,36,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,10.0,3,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
17005,       593 8  1,Cambodia,2014,mondol kiri & rattanak kiri,29,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,3,1,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
17006,       593 9  1,Cambodia,2014,mondol kiri & rattanak kiri,30,5,1,urban,richer,3,does not own,does not own,0,0,no,0,,,5.0,3,2,female,active in last 4 weeks,2,both want same,,,,,,,
17007,       59310  1,Cambodia,2014,mondol kiri & rattanak kiri,37,2,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,3.0,4,1,female,active in last 4 weeks,1,husband wants more,respondent alone,0,0,0,0,0,0
17008,       59311  2,Cambodia,2014,mondol kiri & rattanak kiri,49,7,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,,8,6,male,active in last 4 weeks,4,husband wants more,,,,,,,
17010,       59312  2,Cambodia,2014,mondol kiri & rattanak kiri,21,0,1,urban,richest,4,does not own,does not own,0,0,no,0,,,6.0,4,2,male,active in last 4 weeks,2,husband wants more,,,,,,,
17011,       59313  2,Cambodia,2014,mondol kiri & rattanak kiri,49,1,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,4.0,6,5,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
17013,       59314  1,Cambodia,2014,mondol kiri & rattanak kiri,40,2,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,2.0,5,3,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
17014,       59315  1,Cambodia,2014,mondol kiri & rattanak kiri,33,3,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,9.0,3,1,female,active in last 4 weeks,2,husband wants more,,,,,,,
17015,       59316  1,Cambodia,2014,mondol kiri & rattanak kiri,31,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,8,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17016,       59316  6,Cambodia,2014,mondol kiri & rattanak kiri,21,8,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,8,2,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
17017,       59319  1,Cambodia,2014,mondol kiri & rattanak kiri,27,5,1,urban,richest,4,does not own,does not own,0,0,no,0,,,6.0,5,3,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
17018,       59320  2,Cambodia,2014,mondol kiri & rattanak kiri,47,0,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,4,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
17020,       59321  2,Cambodia,2014,mondol kiri & rattanak kiri,21,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,7.0,4,1,male,active in last 4 weeks,2,both want same,,,,,,,
17024,       59324  2,Cambodia,2014,mondol kiri & rattanak kiri,24,11,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,,3,1,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17025,       594 3  2,Cambodia,2014,mondol kiri & rattanak kiri,47,10,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,10.0,8,4,male,active in last 4 weeks,2,don't know,,,,,,,
17026,       594 3  4,Cambodia,2014,mondol kiri & rattanak kiri,22,12,1,urban,richest,4,does not own,does not own,0,0,no,0,,,12.0,8,1,male,active in last 4 weeks,2,both want same,,,,,,,
17027,       594 4  4,Cambodia,2014,mondol kiri & rattanak kiri,22,0,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,9.0,5,1,male,active in last 4 weeks,2,don't know,respondent and husband/partner,0,0,0,0,0,0
17028,       594 5  3,Cambodia,2014,mondol kiri & rattanak kiri,26,9,1,urban,richest,4,does not own,does not own,0,0,no,0,,,13.0,6,1,female,active in last 4 weeks,2,both want same,,,,,,,
17029,       594 6  2,Cambodia,2014,mondol kiri & rattanak kiri,34,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,16.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
17030,       594 7  2,Cambodia,2014,mondol kiri & rattanak kiri,28,12,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,16.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
17031,       594 8  1,Cambodia,2014,mondol kiri & rattanak kiri,34,12,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,4,3,female,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
17032,       594 9  2,Cambodia,2014,mondol kiri & rattanak kiri,30,7,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,9.0,4,2,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
17033,       59410  1,Cambodia,2014,mondol kiri & rattanak kiri,26,7,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,7,1,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17036,       59411  2,Cambodia,2014,mondol kiri & rattanak kiri,36,3,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,8.0,6,4,male,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
17038,       59412  2,Cambodia,2014,mondol kiri & rattanak kiri,27,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,3,1,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
17039,       59413  1,Cambodia,2014,mondol kiri & rattanak kiri,34,6,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,6.0,5,4,female,active in last 4 weeks,4,husband wants more,respondent and husband/partner,0,0,0,0,0,0
17040,       59415  1,Cambodia,2014,mondol kiri & rattanak kiri,34,8,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,6,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
